station_id,date,lat,lon,aod,no2,so2,co,o3,hcho,temp,humidity,wind_u,wind_v,fire_count,pm25,aqi
ST0039,2024-10-02,14.705882352941178,85.07894736842105,0.46680245235722906,12.67790375655711,5.026282272734812,187.0626293879328,29.811025206782087,1.486686853475142,19.637991129604256,52.41064876606046,1.7874432090641177,1.0398705799904726,2,48.382430677912346,51.2078358600486
ST0040,2024-10-02,24.764705882352942,88.18421052631578,0.41888155000065386,13.045862534872567,5.357705304862071,180.2707051936998,29.00920708914764,1.4773255141524666,17.825687992501198,55.074080846641785,0.8217711100273948,0.8310999730937851,2,49.87274194946848,50.21456704790725
ST0041,2024-11-14,24.764705882352942,92.84210526315789,0.5322434804091135,13.369621068928096,5.185247221262041,186.047411642546,29.515541977218536,1.538898429586467,20.456202596270924,53.064679601659705,0.82868060778079,0.5471727702787781,1,50.709293484215614,49.70604468944392
ST0042,2024-11-06,8.0,72.65789473684211,0.49921581515225805,14.715877847777891,5.410997551633413,187.91546477765485,29.639138842444734,1.4719141609041195,19.093071607177713,51.82730509551464,-0.28859642315173845,-1.0702807938756056,1,53.84816121171807,53.43863698493296
ST0043,2024-10-10,34.82352941176471,92.84210526315789,0.48043322544338607,13.131144642886321,4.628499214307309,188.6406555661971,30.67565522878798,1.5348277662802101,15.716678684090793,54.696539758130164,-1.316594542064753,0.09344210812902073,1,47.98358713055136,48.615656705676436
ST0044,2024-10-16,13.029411764705882,72.65789473684211,0.4402457355567393,16.377061363220495,5.00554240882426,182.38666350520268,30.139677482357015,1.5363613050836242,18.764688526257142,51.21902566651958,-0.2953411772242459,0.715810631593546,1,53.19758065658707,54.782924219722624
ST0045,2024-10-13,23.088235294117645,94.39473684210526,0.5047863142395976,13.260248589297273,5.196966445262226,179.17069208313444,29.63853129516456,1.3684520184025053,18.019650781287556,52.447829841307026,-0.7933527808617413,0.0714930758664378,1,54.5034938447549,56.82794056252281
ST0046,2024-10-20,13.029411764705882,75.76315789473684,0.5078494672830436,16.418986147627077,5.137338979114507,184.52259364544867,29.050467711352347,1.3507061905463336,18.338360568737684,51.91943083549595,-0.5101041533218081,0.4667906239119297,1,53.32359293072816,53.540226819268376
ST0047,2024-11-29,16.38235294117647,86.63157894736842,0.5439069886079932,14.525405119093968,5.345750869332928,187.22304085657802,29.5465913908972,1.5585092950067143,21.140994609521222,49.76640494855911,-0.2837901361008714,0.8427746469179769,1,55.57513759585569,53.92549742782104
ST0048,2024-10-24,19.735294117647058,72.65789473684211,0.566657335564517,15.437286791386976,5.481166414335733,181.68851776981396,30.30658017225754,1.4925208902589822,19.22485555289289,53.74564137748418,-1.5904073923842055,-0.0767715322377505,1,56.46462574563174,56.77786855818378
ST0049,2024-10-04,19.735294117647058,85.07894736842105,0.493951374887722,12.960671143946472,5.236151003328632,182.73756037827312,29.643581290814353,1.4603423014093755,17.688991631592845,50.564729257271125,0.9448820190629822,1.152113395008363,2,52.33762436702742,54.48359073739236
ST0050,2024-11-16,21.411764705882355,74.21052631578948,0.48890747538176293,14.803310357449803,5.253508750242227,185.37479127401338,30.294969770309464,1.499797082968422,20.435031573275737,53.803737106331184,1.494394016431448,0.13041422711617867,1,54.981328392558446,55.23578915023643
ST0051,2024-10-05,8.0,80.42105263157895,0.4902658508832351,15.957813496307033,4.454976542934904,184.29059092414084,29.086501757603894,1.4699758587911687,18.854882170736186,52.68201490991838,1.0676328120581402,1.0425821833841724,1,50.52829798525926,52.714430294649524
ST0052,2024-11-27,19.735294117647058,77.3157894736842,0.48435927225696007,15.977401596434381,5.716582634944748,179.08273249446577,27.433871464066222,1.474380259892376,20.811512627684934,50.542759018887104,-0.46774635850770513,0.5629218612717164,2,52.943157110702316,53.9024553913825
ST0053,2024-10-16,8.0,92.84210526315789,0.49310560606983256,14.664123978623302,5.340879831578514,182.72082202333237,29.876065394024724,1.4780524908892125,18.23779433750753,51.77863379929039,-0.04607526206152107,-0.643978784864943,1,48.84802978192119,52.50861963276238
ST0054,2024-11-18,16.38235294117647,97.5,0.5060034503162163,13.032178128882242,4.5509854569028105,182.97349459826597,28.575079847651445,1.4566054760161418,20.910591933178555,54.92107566069505,1.4029325017944942,0.9908152425840867,2,50.64227716908453,53.80783685241236
ST0055,2024-11-12,21.411764705882355,77.3157894736842,0.48145949250452214,13.77500101655457,5.399237195571682,184.31661823904363,30.610893285456225,1.4688581722080085,18.99133444104766,54.728868972782216,1.2544899193481076,-0.7396864773198079,2,51.954847796244685,51.662315951117925
ST0056,2024-10-22,26.441176470588236,94.39473684210526,0.5259781530150232,13.11733616641155,5.2417396063454165,182.2100037630541,32.224266121109125,1.472119941593768,17.455402505232374,56.143019275082374,-1.1184286371489067,-1.1006579321074326,1,51.55630013915303,50.210440227360095
ST0057,2024-10-11,24.764705882352942,95.94736842105263,0.44070847273756086,13.000628532223361,4.389544814553895,184.23550059609073,29.755021848167164,1.463071559868803,17.304485581963437,52.90464180578511,-0.6557875391588164,0.2038117470513898,1,49.328802104851704,47.22750482647627
ST0058,2024-10-23,9.676470588235293,78.86842105263158,0.49789746923966177,14.89723854025236,5.479672837327828,180.22609194881636,29.471149233579848,1.4590879999522732,19.84820381033982,51.12080768799847,-0.9264599990880933,0.17787737570924742,2,52.404179735290356,50.539050809117015
ST0059,2024-10-22,13.029411764705882,83.52631578947368,0.49099660551611773,14.97215188054299,4.450607568359668,182.9069896313988,29.537790814610734,1.4779445563274838,19.68849433975161,51.21667380388451,-1.5023193920894125,-1.0685785548748372,2,51.44044543354344,51.89238041900729
ST0060,2024-11-18,36.5,78.86842105263158,0.5465688725322851,14.441134329403502,5.259324547011428,187.59069613105774,29.839446741448644,1.466128658079401,18.518854522391365,50.53859674062446,-0.550568904274497,0.265808995655974,1,53.034368880644756,50.1584592804176
ST0061,2024-11-01,16.38235294117647,75.76315789473684,0.49978298681133376,14.291612127084385,5.378622998035897,183.91575607816677,27.431600846904907,1.5238588739702186,19.073701461697958,52.365298118109486,-0.63013963831727,-0.9358279973831841,1,52.599862263750516,51.96619573116522
ST0062,2024-11-23,11.352941176470589,72.65789473684211,0.5198843145539874,13.913274872710208,5.498626863053899,181.26737811298915,31.07635818830358,1.427200604759364,21.813785047380488,50.64937624429616,0.6885564498773646,0.10388601980369315,1,54.87990555367974,53.42154160272194
ST0063,2024-10-01,33.14705882352941,95.94736842105263,0.4667344220494017,14.668486569560063,5.173003526439331,181.22733293474587,29.655403450938486,1.4098754620031912,16.86156905654029,58.43644198075016,0.5156474181091663,0.7466378179860627,2,48.499822888107666,50.00705191669299
ST0064,2024-11-02,14.705882352941178,85.07894736842105,0.5266418429190204,13.497606667825393,4.8383079903352275,186.24884374542242,27.057063030917757,1.4370829133690737,19.47765305203156,52.75726771647203,-0.4263264826935278,-1.2810718720133296,2,50.37836446127541,50.134893826358685
ST0065,2024-11-27,14.705882352941178,92.84210526315789,0.48273838549750037,13.447881101938094,5.1650397522242315,184.42426150269873,30.075173347613752,1.5010275198390495,21.526872949227016,53.30428295202178,0.11666143125443187,1.0287897620799398,1,53.05473386861315,52.324117411595964
ST0066,2024-10-24,16.38235294117647,71.10526315789474,0.5252562725904536,13.904615295299587,5.347902709599772,177.67082521821956,28.69408992443198,1.3540402081513718,18.86656889191222,52.121754797756246,-1.4102598364612597,0.2646033123934933,2,51.690791758242234,53.4280691432923
ST0067,2024-10-19,24.764705882352942,89.73684210526315,0.5224303799647462,14.194418035922572,5.227578373866768,183.36333851375434,29.951289741061917,1.461315870312521,17.397432000413957,53.30877413088239,-1.6025366028059467,-0.5895455232568451,1,54.28382909506025,54.039146629186
ST0068,2024-11-06,26.441176470588236,81.97368421052632,0.572917273597987,15.55585745857077,5.8099858688600605,194.6289432082399,29.230540258765195,1.9105999208080509,19.11614209327984,50.02476614257276,0.9681573815274006,-0.9735463791306153,3,60.17153826594069,62.25666903657141
ST0069,2024-11-04,16.38235294117647,92.84210526315789,0.4905226981085349,14.264827216574458,5.09659863067277,187.64163004960523,28.758975430395772,1.5121981496433339,18.950433125142187,51.95371118497343,-0.3257889482515811,-0.8734889659656477,1,56.25547397589905,57.32340617757131
ST0070,2024-11-05,24.764705882352942,83.52631578947368,0.6017334140357724,16.410790188839755,5.4677480679782375,197.8760707334142,27.37658349257308,2.1470740376829327,18.7137338212926,51.32150446686021,0.5194627383300312,-0.9093878063453879,6,63.01509736266884,64.4506132348115
ST0071,2024-10-19,18.058823529411764,83.52631578947368,0.4836776159346372,13.382028115886664,5.02850549405733,182.54173520075554,29.17128756922604,1.4265828480716676,17.47241111301594,50.658230246098505,-0.772747960375435,-0.2580211204412191,2,53.419504917093505,53.893136568487286
ST0072,2024-10-21,8.0,88.18421052631578,0.4927519210680909,15.02993607544089,4.988839506588703,184.26369166434267,31.17120634439449,1.527303323409112,19.048272436870096,53.834883103801076,-0.8356927656758046,-0.435462298845666,1,55.15008584049258,53.6348127075776
ST0073,2024-10-03,33.14705882352941,80.42105263157895,0.4993774590196861,14.966180965948098,5.188370875693914,188.35863687844872,27.13127324118491,1.4527569969034624,16.451219633932176,55.63209621727355,0.3401906857783671,1.0854267040102261,3,50.735240202575426,53.52877502098414
ST0074,2024-10-01,29.794117647058822,69.55263157894737,0.5086545000320214,15.188064628257765,4.866433606675718,183.71297594266832,27.4695292748986,1.4324632556991121,16.920868799505048,53.830125331251494,0.9407886729814602,0.07461849910689086,2,51.27876369921782,49.94474107223382
ST0075,2024-10-13,19.735294117647058,94.39473684210526,0.47520090256715164,14.066110658823352,4.937132460541544,178.3667469208951,28.870995438063495,1.435534886589066,17.94368172951423,53.772134640736326,-0.22169645418011197,-0.41168261284493324,2,56.12366281216943,58.76255353425163
ST0076,2024-11-21,16.38235294117647,78.86842105263158,0.4864492232161322,14.146416306352062,5.244442671039046,183.85737456650284,28.155304401723924,1.4728752724500283,20.313247492001473,53.481214951917096,0.958368492047364,0.386165435632647,1,54.08501298997493,55.79490170182177
ST0077,2024-10-11,11.352941176470589,75.76315789473684,0.46279237383095795,14.150721185994943,5.505999150388129,185.98908695738703,28.508346172936662,1.5243037092935312,18.15278697188298,52.43328980902692,0.6886222757219816,0.6045854012987126,1,45.71156986353454,49.00231490871307
ST0078,2024-10-07,33.14705882352941,83.52631578947368,0.5208996483742412,14.294985039955005,4.933332136584263,179.08369134113448,31.85996696360183,1.418241338576157,18.180082308463582,54.89262009836879,-0.7275903688014602,0.814256972936766,2,52.662761813728295,51.40759839263578
ST0079,2024-10-31,28.11764705882353,97.5,0.4084852776834811,13.880676175238328,4.732726979595216,182.97732606255767,30.244835483991462,1.4441562887960613,18.727346839708993,53.58090260831603,0.6397527958732403,-0.4221019328536942,2,49.04170442953563,49.47252974664835
ST0080,2024-10-30,28.11764705882353,69.55263157894737,0.5537069331261106,13.755989846896185,5.276922666932646,182.17605416300339,29.35908684958268,1.4302719933016559,18.90581715473759,51.2560252969001,0.6828213167691646,-0.1423291500650387,0,53.46662438701545,54.23846342890102
ST0081,2024-10-13,28.11764705882353,75.76315789473684,0.7972038918675598,18.58081131693533,6.262622392273533,216.3016277087968,28.247805492843447,2.610067566939183,18.076016649408476,51.21504608458855,-0.9985728241205553,0.7416485903325024,9,74.68784859584846,72.61104761321252
ST0082,2024-10-21,14.705882352941178,77.3157894736842,0.5031555701343924,14.461151842729533,5.589845924822525,185.6244572062537,30.36899754826869,1.4165108327246967,19.383854286255662,50.588303905968715,-1.0748119651748356,0.011208920963572469,2,54.39358302083883,55.06794485674874
ST0083,2024-11-26,34.82352941176471,74.21052631578948,0.4408460140581697,15.317517957900968,4.418511349138232,185.42553801726126,29.44373316454493,1.5344129972509994,18.99546165544419,51.4831491982933,-1.4754725757959282,0.5617934923470101,1,51.4602425882856,52.50841468864328
ST0084,2024-11-16,28.11764705882353,68.0,0.5005876191734784,14.038208587836953,4.929429340199509,184.60895062575293,30.13860760949986,1.4478345895334517,18.22107165835003,52.93163120027222,0.5052580306201704,-1.0355540668085739,2,54.692642875604434,55.956036493745806
ST0085,2024-11-17,34.82352941176471,86.63157894736842,0.480307818767455,15.08214736426544,4.985819683901298,185.9831361832833,30.77855709120311,1.5393159797678515,18.868689294735013,52.442872714357705,-0.20064355429323513,0.90136257306861,3,47.985010373457165,47.97253734939941
ST0086,2024-11-01,23.088235294117645,75.76315789473684,0.4980199447089552,15.185005042321691,5.252482832618381,186.86405423565745,28.35143863272628,1.4656642785869527,18.317418175264724,52.98518303505926,-0.16429979197198685,-0.9419392619636383,2,54.56300506713513,56.64451842817424
ST0087,2024-10-29,33.14705882352941,75.76315789473684,0.48836362077967815,14.662437127635307,5.139168148409994,181.65220166671534,29.122307713931203,1.514751021225307,17.5841707064837,54.12717020084367,0.1562831779387875,-0.7290666331245137,2,52.698144053949456,55.311518909715005
ST0088,2024-11-08,33.14705882352941,91.28947368421052,0.46677350289684916,14.31042149293121,4.618323117182004,184.92703909407183,28.965718850585205,1.4905944630734662,19.310095257196842,55.574797635731564,1.2371001894580667,-0.5986037752560416,2,53.62925508273853,53.71729555067621
ST0089,2024-11-21,29.794117647058822,69.55263157894737,0.43789461004074653,14.078148245056367,5.242985986814784,185.23410892181198,28.91223195287703,1.4627609390058196,19.157780455732297,50.44398518471012,-0.2606744835443623,-0.25696847556773583,2,55.66205532463971,53.96839782302866
ST0090,2024-11-22,21.411764705882355,95.94736842105263,0.5082932695325058,13.984825147035284,5.235596533270974,186.13540175158167,29.27176615187092,1.5549292642382537,20.219266484349795,51.55581969392426,0.40728645491400695,1.5494264031904101,2,54.7249916697942,55.50326479322581
ST0091,2024-11-20,24.764705882352942,92.84210526315789,0.4583765419029374,15.7654426022363,4.88390035550547,191.04953379983567,29.29891188982494,1.4681814359795065,19.010633967299245,52.525928300953936,0.22442291753245786,1.0758231600176018,2,50.60013542036565,52.150528198041975
ST0092,2024-10-16,11.352941176470589,71.10526315789474,0.4782753266141388,13.379095688586489,5.161306309027842,184.7088740726056,29.541183269442836,1.514780936063956,18.622595709708246,53.05264060213491,0.005452677212747226,0.7856872893684949,1,51.86434983376031,52.95447703085364
ST0093,2024-11-29,31.47058823529412,78.86842105263158,0.539756369726959,12.470429943730764,5.46272793536806,193.83182737143412,29.658468236358505,1.4707084634838274,19.804191284714957,53.44235047480618,-1.0636813886501226,0.6321186566327992,1,52.45464168562385,55.44234358539194
ST0094,2024-11-03,31.47058823529412,92.84210526315789,0.5094608961669848,12.63640624521509,5.546140222540613,183.436467184908,29.471943737514994,1.4463636934837618,17.661116943338964,52.34473726344019,1.455007958607812,-0.8306813542114623,1,52.561295233746755,52.870590473171546
ST0095,2024-11-08,33.14705882352941,74.21052631578948,0.4860104597305886,14.833769453197345,5.051813915505064,186.89128094139306,30.387965569702136,1.4808737290504794,18.258388277353724,51.90336313371243,1.1094255653675964,-0.7720111562209823,2,54.965041850380935,55.29878412596334
ST0096,2024-11-23,13.029411764705882,95.94736842105263,0.486954430063154,14.329934384102303,5.553822467348191,186.4632401716444,28.128718958114998,1.3484692349724319,21.07503155220395,51.61800776961202,1.283860426689777,0.8924367467512674,2,52.158570825848976,55.842045517825916
ST0097,2024-10-24,36.5,72.65789473684211,0.44168738122112094,14.217091432748651,5.104671642240185,182.53121429063398,28.016167780125237,1.4925842073985265,17.213793533742063,53.15083374577465,0.019505710612875073,0.5373066152480657,3,51.36359545700698,53.92126998576692
ST0098,2024-10-25,31.47058823529412,68.0,0.4837967319486547,14.676696098296391,5.586705647780861,182.77181389156297,29.156681690208664,1.4752590957517016,18.02839598745028,53.39563586692182,-0.18466335228534014,0.30182179246623153,1,50.081172977770215,51.90017344010497
ST0099,2024-10-12,36.5,80.42105263157895,0.46578881534342775,13.633875640662184,5.263021079234226,180.62311108993964,28.195703124966208,1.4770941640051338,17.71393722490398,54.153682973129904,-1.0898938369754063,0.5073058651552684,2,51.79678373249376,51.55699371177749
ST0100,2024-10-17,8.0,77.3157894736842,0.47919464401173156,13.77727390875092,5.53460313612019,186.98407718179104,28.245186776152057,1.4319705170821768,19.44517597337803,53.79501280730544,-0.17185769128027437,0.8728305602466718,1,50.96316335838765,54.58932162514891
ST0101,2024-10-19,11.352941176470589,83.52631578947368,0.4463373246533958,14.785768482949518,4.93644469370615,189.84032292910464,28.90776638554402,1.3819027072663739,18.735107292900143,54.479188722787114,-0.19620599298321978,-0.1611309191642482,1,53.299011567330844,54.53371594226234
ST0102,2024-11-20,34.82352941176471,74.21052631578948,0.47953450813220333,14.842262579812871,5.165858496452085,186.09366091301146,27.350424041713058,1.4607947498732827,18.605677575089366,52.88142015328195,-0.6541581920443046,-0.25228801718491173,2,49.19233499366046,50.06833216994936
ST0103,2024-10-13,18.058823529411764,77.3157894736842,0.4318777812984289,15.087085759390268,4.968653419209098,184.51237139850397,30.15900288172769,1.4621351592733436,18.065388059411703,54.69201168247294,-0.1878971254456583,0.9751405231119472,2,52.99182475522688,57.455275406271944
ST0104,2024-10-10,23.088235294117645,91.28947368421052,0.49739020752065477,13.943486626338183,5.583895125617749,185.51087057958665,29.66586329819214,1.3049632861458569,17.655328904686307,51.72117550528766,-0.15176952755160883,0.5659513561685009,2,55.241590627777036,55.927857927546775
ST0105,2024-11-09,34.82352941176471,77.3157894736842,0.5018198718490271,15.390951944225073,5.237335638992969,185.49124591638943,32.06830765451136,1.5439912725221845,17.87644388659494,51.64248397501853,0.9936156849226148,-1.1510536980240769,1,54.007319964211455,55.660899810073
