lat,lon,aod,no2,so2,co,o3,hcho,temp,humidity,wind_u,wind_v,fire_count,date,pm_proxy_index,fire_wind_interaction,urban_density_proxy
8.0,93.26315789473685,0.11217446133049823,7.69725925065484e-05,0.00015342777632653624,0.058219344736496426,0.14130036691943418,0.00028457872614509367,36.98865645574076,68.92808548006175,-2.8615955421817993,4.686556159000775,1,2026-06-22,0.0031922465311445256,5.491132640767553,0.08634359101634012
8.0,94.84210526315789,0.43688086222965505,0.0001765380723962538,0.00025683090554891596,0.025536795242083986,0.146875258516548,0.00021294935753269733,35.80081428268922,61.90741708230916,1.8361855806435932,-3.174004158192819,0,2026-06-22,0.009303349893013589,0.0,0.7712610528483663
8.0,96.42105263157895,0.8288266997304559,0.00010179526641593819,0.00021860126982470155,0.027249605363673858,0.10470655926141398,0.00018285965523730517,34.59720587280968,47.29999942317621,4.985913142680824,-0.5277367863796858,0,2026-06-22,0.015155896456418462,0.0,0.8437063471170456
8.0,98.0,0.32338743420193156,7.172522638889286e-05,0.00011060891330237799,0.03757485690307875,0.1490981864867214,0.00024444994717831835,39.051794514028714,60.72443728106201,2.897425398645809,-2.745106075527053,0,2026-06-22,0.007905204120879406,0.0,0.23195036929456733
9.578947368421053,68.0,0.28016711975731157,0.00013419321065074707,0.00020484741108340535,0.05132284742363705,0.14246905661433495,0.00010070086046409377,38.7600212840742,71.60504203139108,4.988603993479323,-1.7466337846740743,0,2026-06-22,0.002821307003330808,0.0,0.3759652531900599
9.578947368421053,69.57894736842105,0.8115225715291731,0.00010164539351899523,0.0002037184576213219,0.05409696014902468,0.12244397653298476,0.0002991268117971281,38.71828921792556,75.20976374773159,1.0812581998351565,3.71976894027188,0,2026-06-22,0.02427481595229284,0.0,0.8248753113262975
9.578947368421053,71.15789473684211,0.5442456883960404,0.0001395622149246926,0.00019046591423277863,0.03379222914459361,0.10043994195729508,0.00011374836679312906,36.72978850200323,55.085691705331115,0.28857646526686764,-1.3871297651000312,0,2026-06-22,0.006190705818925182,0.0,0.7595613373576546
9.578947368421053,72.73684210526315,0.5018378093971513,5.148144871968669e-05,0.00015268967525142128,0.030069702171188102,0.1332874281897557,0.0002379078972051273,35.696989276042,60.713239666470415,-0.7892088218683204,3.7738785130468173,0,2026-06-22,0.011939117797170372,0.0,0.2583533745007935
9.578947368421053,74.3157894736842,0.7938344776333626,7.910662587047145e-05,0.00023341451802886057,0.0465500071879376,0.11179486260840552,0.00025239318758728924,31.59177271158974,66.55024013553859,-1.7204202032901126,-3.5979760514049097,0,2026-06-22,0.020035841422657505,0.0,0.6279756702522356
9.578947368421053,75.89473684210526,0.3369815684968331,0.00016681131008987722,0.0002763035643673607,0.025227224012874916,0.10870611781069325,0.0002655285029005061,32.93265645885067,40.66003142791744,0.4404563739658425,2.3851219527041483,0,2026-06-22,0.008947821138802842,0.0,0.5621233691709843
9.578947368421053,77.47368421052632,0.41125580019038055,5.7752527009213164e-05,0.00010487088811726116,0.0323659815493387,0.14889063171332054,0.0002143102626049035,37.25000608189178,78.9140434858295,3.041465747406784,2.9034314927303173,2,2026-06-22,0.008813633853659018,8.409620282896704,0.23751061708190527
9.578947368421053,79.05263157894737,0.41905540040417555,0.00011000636135232571,0.0001100675380427482,0.047992035412679115,0.13699147433540843,0.00016392372592858678,32.34539681527111,30.792132039758815,-3.9784158168743256,4.035327535175318,1,2026-06-22,0.006869312260474826,5.666715162075813,0.46098759803505274
9.578947368421053,80.63157894736842,0.8646086779670707,0.00016329231044182364,0.00011237915100557652,0.054090817684535594,0.10976081893773801,0.00011143556271878672,37.808395776839795,33.47278012253538,-1.338334635625115,-4.83640747937554,1,2026-06-22,0.009634815456080678,5.018164694733869,1.4118394865329364
9.578947368421053,82.21052631578948,0.6080674799577557,9.895436193456724e-05,0.0002570351104211725,0.02252291875230326,0.12424265529691678,0.0001492083118666526,26.30605764432072,50.192049450346175,2.5607754609059485,4.989397148323215,0,2026-06-22,0.009072872218550635,0.0,0.6017092949237997
9.578947368421053,83.78947368421052,0.23431236087805565,0.00011074977318297903,0.00020826793475757797,0.03208943443683713,0.13267716914773073,0.00024029958020111033,30.644123021946626,59.25628171248012,-3.185822969510639,4.55645386588151,0,2026-06-22,0.005630516195492784,0.0,0.25950040821212994
9.578947368421053,85.36842105263158,0.8393473971052865,0.00011161781265045764,0.00014099124887663036,0.021542813616533457,0.11685552599228091,0.00019974989738253912,38.836837131828986,33.17965351815423,0.6897651240146292,-1.1317876976769825,0,2026-06-22,0.016765955644008228,0.0,0.9368612051874715
9.578947368421053,86.94736842105263,0.8951851293927579,0.0001994727496799101,0.00027741521586816025,0.047390374560412556,0.1371570826955481,0.00013366906051208772,29.850546475690543,32.242650122078054,-3.182792046458026,2.993704471189739,0,2026-06-22,0.011965855523032162,0.0,1.7856503923253952
9.578947368421053,88.52631578947368,0.8201239113595127,7.208896405356718e-05,0.00025494531182079403,0.03168664641823734,0.14342162792593224,0.00014901758889479316,36.18321019051571,56.82235633499547,4.617600294205882,4.546047390727612,0,2026-06-22,0.012221288786576164,0.0,0.5912188316546683
9.578947368421053,90.10526315789474,0.9144579642366694,0.00012968212491617023,0.0002888760676585767,0.04711499113678295,0.13795372816444024,0.00015349057681715128,33.732811382585425,33.1975540045088,2.8468712285630335,2.3348382106332597,0,2026-06-22,0.014036068040572426,0.0,1.1858885194872648
9.578947368421053,91.6842105263158,0.6547418633872851,0.00015703565655360207,0.00020412396628883205,0.04685052719527989,0.10567337657208098,0.0002519735307690309,28.661797785732308,79.406400498173,4.540201622292736,4.553501830804704,0,2026-06-22,0.01649776190599887,0.0,1.0281781839015116
9.578947368421053,93.26315789473685,0.46232933558832034,0.00016612423193394725,0.00012846291115532768,0.04311246522048201,0.1414904187746865,0.00012272260450255036,27.191054995590587,60.38403477818581,-2.1632471002550413,-3.24141485187712,0,2026-06-22,0.005673826020133232,0.0,0.7680410577514186
9.578947368421053,94.84210526315789,0.30693128300316275,9.404380534788303e-05,0.00018933282198466388,0.05814533287705277,0.12954732693686183,0.00010969366568579504,35.59448986813769,61.19364577883553,0.6893134039659286,-0.3252767928798459,0,2026-06-22,0.003366841754626108,0.0,0.2886498583392544
9.578947368421053,96.42105263157895,0.9320651803340425,0.00019658075355210097,0.00025664023859161173,0.020265201009151797,0.125840725639164,0.00011880220708800005,26.50466953704349,59.12805378034366,1.7839389690898377,-1.9977143818759888,0,2026-06-22,0.011073140057355903,0.0,1.8322607550974097
9.578947368421053,98.0,0.8123041658242744,0.00014632508196332135,0.00021485291748083541,0.03192470343751843,0.12490636106049453,0.00018651407026563889,32.2428887804232,32.00961262846168,-1.5694372293605365,-3.6526275963040655,0,2026-06-22,0.015150615626161991,0.0,1.1886047364338432
11.157894736842106,68.0,0.6428615864076793,0.0001412112963079751,0.00020353850543596084,0.03306007253915088,0.1384696692548473,0.00010225723694263521,36.07555208412897,70.84014565071067,3.313488685621765,4.759959353710389,0,2026-06-22,0.006573724956260843,0.0,0.9077931796322974
11.157894736842106,69.57894736842105,0.29310752127399897,0.0001763779652110075,0.0001358265951482951,0.055424385910774546,0.1345200226097886,0.00014543571410832357,30.020480730256654,65.54763956685287,3.407944602950465,-0.6084062547999514,0,2026-06-22,0.004262830166700468,0.0,0.5169770819035002
11.157894736842106,71.15789473684211,0.7724782316360833,8.555841378650287e-05,0.00021086719523405117,0.04995918815044058,0.1486751092913403,0.00019568467471071135,36.266193684183946,43.431335501088256,2.0114180234389085,2.579028898334471,0,2026-06-22,0.01511621514788125,0.0,0.6609201218338603
11.157894736842106,72.73684210526315,0.5597822971559928,0.00010786056737069822,0.0002608410766709964,0.04437908149558338,0.12402231724316141,0.00014534060957279723,36.79133213115469,39.451316217001406,-1.4185511172342533,1.264449377270262,0,2026-06-22,0.008135910029671272,0.0,0.6037843617531817
11.157894736842106,74.3157894736842,0.5296437281188857,8.624952039242884e-05,0.0001182196146790445,0.020589788526226317,0.12609277997781837,0.00018945836438099336,27.944031650288153,79.54503889874871,-0.23252310542150934,-3.954917783159778,0,2026-06-22,0.010034543443405562,0.0,0.4568151752911187
11.157894736842106,75.89473684210526,0.5342986594850233,0.00012186741512215169,0.00015647940296683574,0.05414596200719664,0.10073092237180423,0.00012137076345284861,35.5094864364704,35.05553949961068,-3.0371769150583106,-0.8031652003083023,0,2026-06-22,0.006484823621353087,0.0,0.651135965346705
11.157894736842106,77.47368421052632,0.7319132757244208,9.930954774727903e-05,0.00012261962407334354,0.03610709021661729,0.10007007581663117,0.00019430265229483814,37.723170856167954,61.60925869629328,0.9172427423249916,-0.5764053544869974,4,2026-06-22,0.014221269072305814,4.333271061965364,0.7268597640242176
11.157894736842106,79.05263157894737,0.4536314764144359,5.57966620558247e-05,0.00021267735525831594,0.02575669214123044,0.11670055235337602,0.0001342943673382759,25.094099715929833,31.091725124946784,1.0591685256465766,2.2071980445125163,4,2026-06-22,0.00609201521298047,9.79270028004143,0.2531112218738109
11.157894736842106,80.63157894736842,0.6878744978278201,7.472225896686916e-05,0.0002204790342133542,0.055058194608088376,0.12966756155317777,0.00021095010943553117,27.690988653038925,48.99869812226024,-1.1659215054593397,4.983265813528897,0,2026-06-22,0.014510720059468967,0.0,0.5139953636339545
11.157894736842106,82.21052631578948,0.7324699527192179,0.00010557012367763485,0.00020591919049206666,0.032124149220811596,0.10913780280719435,0.00021945986976846637,34.904980665660275,78.70837894592722,2.0528122693408077,1.5730272493863895,0,2026-06-22,0.016074776043307426,0.0,0.7732694349871917
11.157894736842106,83.78947368421052,0.21317916655871058,0.00012915566790630952,0.00024146986380077463,0.024426289040701453,0.1485756905304312,0.00018962269691447846,27.44593120302037,30.181013794538554,-0.7022068966927995,1.3437348219165859,0,2026-06-22,0.004042360848884349,0.0,0.2753329764060067
11.157894736842106,85.36842105263158,0.4798302966365622,0.0001362880794871911,0.0002527746334662298,0.029156619180833135,0.1430458745162744,0.00011326532639885377,34.690009866358935,39.684802184712055,1.0153785064839038,-1.5593723743704735,0,2026-06-22,0.005434813516459904,0.0,0.6539514960836627
11.157894736842106,86.94736842105263,0.6048392871962965,0.00015240275300577985,0.0002441299613156486,0.020409084880265292,0.10011109287087186,0.0001382799932966953,32.16576908213521,44.22684553828752,2.9749664996948813,0.6237457047510366,0,2026-06-22,0.008363717257908184,0.0,0.9217917249476912
11.157894736842106,88.52631578947368,0.8495594001783162,0.0001926368318459449,0.00018771040741400472,0.05271633900551907,0.1150678736516886,0.00018684550407949916,28.05411475128845,50.61956810556317,0.6338612570405928,-4.352882767854251,0,2026-06-22,0.015873635437179446,0.0,1.636564313152921
11.157894736842106,90.10526315789474,0.7749243436420532,0.00012299696260588264,0.00020265248026466674,0.03239768472511844,0.1489106987795358,0.00029651557303218693,26.967722630931604,46.013497442682585,0.1252147341358123,-2.9116294490827155,0,2026-06-22,0.022977713581161473,0.0,0.9531334051732977
11.157894736842106,91.6842105263158,0.6693384413414324,9.396145382354048e-05,0.00011807238628446775,0.02388240302997535,0.14019575351158742,0.00014326064159198704,32.970696019923736,50.41280854802075,3.7479247500110766,1.1466100990923351,0,2026-06-22,0.00958898545487542,0.0,0.6289201304842356
11.157894736842106,93.26315789473685,0.11302659474112606,0.00014849581076536073,0.0002583202558400588,0.04458064260417553,0.12579135580474549,0.00013156551019513526,34.96934844430836,40.533352241191785,-3.209294601492587,3.581119066566938,0,2026-06-22,0.0014870401602735041,0.0,0.1678397582413137
11.157894736842106,94.84210526315789,0.2324847138269374,0.00011885291600508284,0.00012599767319745173,0.03769410366007963,0.13905685102529508,0.00014115117691443303,35.60112380329109,34.63507447689617,1.717414626965315,0.4481805908331813,0,2026-06-22,0.0032815490971287373,0.0,0.2763148616493871
11.157894736842106,96.42105263157895,0.9320402079823702,0.0001910005188952041,0.0002369929487917948,0.03888486120473901,0.14828407780247943,0.00020893778568187147,39.50776515866922,33.74778915455128,4.862820614769108,4.299894777476048,0,2026-06-22,0.019473841722230736,0.0,1.7802016335582664
11.157894736842106,98.0,0.40376316172204463,0.0001531616853147798,0.00022041039588732,0.056845782926413374,0.14158664486213268,0.00020110466789671606,25.18761551584278,44.64642649348225,2.7453600535482376,0.26327410050302547,0,2026-06-22,0.008119865654703984,0.0,0.6184104631737235
12.736842105263158,68.0,0.41363890942035253,0.00015965407144945905,0.00020715592267402122,0.041657368207350914,0.10640633259146821,0.00021072470399973646,34.522326937228726,34.13900934410397,2.7639811778557473,-2.746429568102051,0,2026-06-22,0.00871639367503776,0.0,0.6603913599887328
12.736842105263158,69.57894736842105,0.9417786548800223,0.0001914443849975755,0.00012178328622584738,0.05514285048975505,0.14464178650967824,0.000106406184466453,38.12315509450083,62.39567027618197,1.7252810189706231,-1.7957737576568809,0,2026-06-22,0.010021107327773164,0.0,1.8029823538734977
12.736842105263158,71.15789473684211,0.3675252737947988,6.663793444454729e-05,0.00019315237520567738,0.020985353707939892,0.14442440047584224,0.00010888143218870285,25.161995555876445,31.395490161717944,-3.472900263726948,-1.265952583625677,0,2026-06-22,0.0040016678176322835,0.0,0.24491125101852096
12.736842105263158,72.73684210526315,0.5399160067997201,0.00018480032829544402,0.00011493482566276049,0.04283015361007307,0.1381610041131473,0.0001470115245394446,36.65313719821704,56.274262485823826,2.811936837547747,-0.4787379296254155,0,2026-06-22,0.007937387528287598,0.0,0.9977665530855345
12.736842105263158,74.3157894736842,0.14574043640624704,8.148489600419198e-05,0.00011129789921087925,0.05508792433582482,0.10455955078601636,0.0001090514585549441,28.091178461783585,33.37882425673462,4.034136932875674,2.1070330593211324,0,2026-06-22,0.0015893207160535313,0.0,0.11875644304168594
12.736842105263158,75.89473684210526,0.13449052258236394,0.00018916740417683917,0.0001307849277612816,0.052596641072601286,0.11005317547663834,0.00025966535322635736,35.676407287026436,45.22263388507371,-1.6171934843696656,-4.141012213289503,0,2026-06-22,0.003492252905194692,0.0,0.25441223043292355
12.736842105263158,77.47368421052632,0.9162901946951036,9.718430975313321e-05,0.00026187123256600676,0.028721846051164374,0.10000179260080994,0.0001139812242388557,30.631030502793344,37.419712013746796,3.7315524463578225,1.3335988748842613,3,2026-06-22,0.010443987814940736,11.888091796882481,0.8904903010500769
12.736842105263158,79.05263157894737,0.47133660740131644,0.00016156131327754887,0.00014733922655035174,0.032400665646613216,0.14285455450680937,0.00016581675984708998,35.44677762783581,79.36361323971177,-3.8293828677893282,4.2528329805755885,2,2026-06-22,0.007815550903660623,11.445656208149861,0.7614976128754115
12.736842105263158,80.63157894736842,0.5991213717562119,0.00010461169563241405,0.00017374853605725974,0.04763566087750619,0.11652334959294212,0.00015285516867740128,25.841488619365126,64.97597816417712,-4.797427177059861,-3.9406129924598563,0,2026-06-22,0.009157879833803182,0.0,0.6267510258903523
12.736842105263158,82.21052631578948,0.5297061895084522,0.00013918651649312972,0.0002062493991702073,0.02397693897100733,0.1488532605910592,0.00028179565695491906,31.797388210877287,72.81177573849232,0.9631689092853737,3.0314513134640357,0,2026-06-22,0.014926890366562112,0.0,0.7372795928253107
12.736842105263158,83.78947368421052,0.9941677939337636,0.00015704218936920324,0.0002476226262229978,0.05796077794028176,0.13241158009637033,0.00025877216512348227,33.03318343914032,60.41788052682645,-1.8059864218256716,-3.871325225945087,0,2026-06-22,0.025726295253227602,0.0,1.5612628695970914
12.736842105263158,85.36842105263158,0.9251790925925585,5.4318970559774745e-05,0.00021671967021106767,0.04747277958695989,0.14818277493599852,0.00010681721182610813,30.8283690334155,71.54731533567075,4.366913116747309,-1.8277417560999867,0,2026-06-22,0.009882505111054582,0.0,0.5025477589305429
12.736842105263158,86.94736842105263,0.5442140673607557,9.434994283436984e-05,0.00017123900183866405,0.05284813297458406,0.1332944370168421,0.00015328613821691833,37.57275484422183,35.90885246025887,4.026751698223254,4.2805447275006046,0,2026-06-22,0.00834204727490521,0.0,0.513465661451472
12.736842105263158,88.52631578947368,0.145116290019271,5.100363743375531e-05,0.00022063882390893874,0.02991642824859911,0.12815526015388126,0.00012908491292398414,25.065989891363113,67.15057493969346,4.3946575704484765,2.895759093584074,0,2026-06-22,0.0018732323660989227,0.0,0.07401458641874584
12.736842105263158,90.10526315789474,0.7909170743114107,0.00010723983234120837,0.0002644247454772923,0.05036718994265724,0.14424954481440705,0.00021925707626102963,29.392617830484447,65.62376699984955,2.252614724721581,-0.7971733052285632,0,2026-06-22,0.017341416527844742,0.0,0.8481781444495473
12.736842105263158,91.6842105263158,0.27374067751296804,6.792693160983073e-05,0.00023135677349901066,0.04492388332606102,0.11115127609283261,0.0002575964246587638,39.82532308713167,36.76234564459669,3.869510506652743,0.28254694635245325,0,2026-06-22,0.007051461981100823,0.0,0.1859436428025211
12.736842105263158,93.26315789473685,0.9670754089425546,5.7365212766529984e-05,0.0002476901527667639,0.05865534340012622,0.12488761915113224,0.0002242972759076795,25.51159269956518,45.81075055317329,0.7309677654321076,1.8090335553250299,0,2026-06-22,0.021691237982312015,0.0,0.5547648659526864
12.736842105263158,94.84210526315789,0.9541136946647211,0.000127117611902266,0.00028253639491648624,0.037608472805879416,0.10672720867888594,0.00012000103603675907,26.38610076477625,79.65573864668349,-3.658370967459902,2.547706274681172,0,2026-06-22,0.011449463185662654,0.0,1.2128465434902713
12.736842105263158,96.42105263157895,0.5670900451215063,6.286790026557943e-05,0.0001596031101403294,0.020438864133236038,0.13533704087422577,0.00016537567272034898,25.29341383049387,61.030574387193994,3.8068406847061063,2.9398095602255356,0,2026-06-22,0.009378289770498215,0.0,0.35651760398301796
12.736842105263158,98.0,0.45290171780656496,0.00011674801432430884,0.00011810557211755111,0.036750097670062126,0.1472705741704712,0.00027325279888594994,32.5307002337174,67.24924139075405,3.080170633886489,-1.5274534879287027,0,2026-06-22,0.012375666201089855,0.0,0.5287537623798493
14.31578947368421,68.0,0.44157947320017765,0.00012182842253440803,0.00021104026086776073,0.041545534849012494,0.14792504253778932,0.0002173272957100648,25.83614691481106,30.317726892395438,0.6436413107487171,1.2314331942062893,0,2026-06-22,0.009596727275166963,0.0,0.5379693064355255
14.31578947368421,69.57894736842105,0.8329754877139915,0.000144758121726118,0.0002593656604170718,0.05609028665889479,0.13514938988623812,0.00029344659368090635,27.45256096480579,50.88626587920518,3.6399510109205107,4.409411277679409,0,2026-06-22,0.02444338194893625,0.0,1.205799670453745
14.31578947368421,71.15789473684211,0.33721639347803645,6.855022962480996e-05,0.00016099438827887593,0.04750290645394653,0.1347270485029075,0.0001623795302758852,27.9184465055519,30.477498023868055,0.7005423026089108,3.5241762879789924,0,2026-06-22,0.005475703957429164,0.0,0.23116261206169664
14.31578947368421,72.73684210526315,0.6743495093168327,0.0001525744795192373,0.00028223852949260664,0.059194843656631746,0.10148907997214779,0.00017136818242265272,29.226278026861515,36.00257923979683,-0.8744695533515658,0.70202513395453,0,2026-06-22,0.011556204972923333,0.0,1.028885253980688
14.31578947368421,74.3157894736842,0.7701223662268674,8.360228024400406e-05,0.0002499921317123901,0.03574052974258368,0.11903185327658625,0.00025381068074124634,39.90504995997868,36.46902502397989,1.210063001274606,-4.896617097666706,0,2026-06-22,0.019546528202610065,0.0,0.6438398588347409
14.31578947368421,75.89473684210526,0.4346682605640886,0.00010660449229156206,0.0001589692435340384,0.04624766940199854,0.10769431143899276,0.00022118135265293922,28.248890052342755,47.22264296667883,-2.698989110943634,3.677518697344194,0,2026-06-22,0.009614051382686534,0.0,0.4633758923269107
14.31578947368421,77.47368421052632,0.29266839250972226,0.00018945751828149384,0.00015914830655133018,0.023397428367013036,0.13101187672294062,0.0002975690380157144,29.360981952138836,31.310601138347973,-3.199183975111511,4.106253359812438,3,2026-06-22,0.008708905201672357,15.6161727979115,0.5544822732432612
14.31578947368421,79.05263157894737,0.7095726081214985,0.00015109877223012315,0.00015659455643675266,0.038794080003507855,0.10876473529431659,0.000250832859488419,25.567939255671153,58.527437417933896,1.1927154642223936,0.3892751873173941,3,2026-06-22,0.017798412630977083,3.763900656301397,1.0721554989528472
14.31578947368421,80.63157894736842,0.9131959116292787,0.00014659903679350574,0.0001917534867875983,0.02281000250161377,0.12310683173165182,0.00019000070483932326,37.470496448274304,74.68131742272995,-3.3476134458769224,-4.90410851852363,0,2026-06-22,0.01735078668659513,0.0,1.3387364104861963
14.31578947368421,82.21052631578948,0.9260408074328695,0.000150584796578752,0.0002330708542573345,0.050315134762850336,0.13596896938660405,0.0002501450512025299,28.86046470506595,71.47744778933463,2.7577583576992595,-2.4032959228572945,0,2026-06-22,0.02316445251909273,0.0,1.3944766661090193
14.31578947368421,83.78947368421052,0.49514851308985064,5.183914655095985e-05,0.00011441897460429907,0.054297818471074066,0.13236003309237104,0.00029756826685940996,37.89689801061193,65.84824258359103,4.932079003041972,-4.975819977127944,0,2026-06-22,0.014734048487816072,0.0,0.25668076334554624
14.31578947368421,85.36842105263158,0.11630745419843108,0.00012169911050565396,0.0002438527385875123,0.053439731346460614,0.13642715644025843,0.00021506440210305544,35.870784741877465,45.893148383339366,0.6024273091242272,0.962024893985757,0,2026-06-22,0.0025013593097314084,0.0,0.1415451372112615
14.31578947368421,86.94736842105263,0.152920199823775,8.036111785888735e-05,0.00018437983517193273,0.038496630996519544,0.14638542556784453,0.00019229628019655905,29.790486609054177,60.57171557820807,4.053682137410018,-3.841951833836096,0,2026-06-22,0.0029405985593026437,0.0,0.12288838201042988
14.31578947368421,88.52631578947368,0.7106694065326469,0.00013946117134432101,0.00026986782130962434,0.04052331631629271,0.12921458941587446,0.00010718845150180657,34.518229701519786,32.60264327534503,-1.7636438794222342,1.818588175824674,0,2026-06-22,0.007617555321594228,0.0,0.991107878736164
14.31578947368421,90.10526315789474,0.5812404840611564,0.0001880921001743538,0.0002912701019470398,0.04908153181080693,0.12731030958098624,0.0002837213988774893,30.2532444902131,59.3260629411257,4.583170779767485,1.1428696076784117,0,2026-06-22,0.016491036322206033,0.0,1.0932674335342092
14.31578947368421,91.6842105263158,0.17644980125301596,6.275300953224366e-05,0.00021335686668032359,0.04156185152003103,0.11309597783892078,0.00020972720877745755,36.06798446658374,60.975431168972136,3.25240673681151,1.56926393295619,0,2026-06-22,0.003700632430613217,0.0,0.11072756059993011
14.31578947368421,93.26315789473685,0.8941344262262431,0.00011771054371638849,0.00017142690284861637,0.03462747058244184,0.1377555682129092,0.0002503273780504723,26.010684556102213,32.38647855739386,3.5536799730319544,1.2410218806294342,0,2026-06-22,0.022382632654187887,0.0,1.0524904946663212
14.31578947368421,94.84210526315789,0.29782668687333724,9.624516456124144e-05,0.0002705359842373751,0.044188868630037154,0.122289789450769,0.0002461872598254679,35.77924046316516,59.63737825229708,-1.2827168239032716,-1.8014352216918086,0,2026-06-22,0.0073321135944244544,0.0,0.28664378488853665
14.31578947368421,96.42105263157895,0.3214975348112988,0.00019394987139601455,0.00011677097369161271,0.022670031065238874,0.13069564268585476,0.00023878630222978861,34.90217629382693,56.958378609762036,-2.8373641620042456,-2.3749703314084005,0,2026-06-22,0.007676920751358277,0.0,0.6235440553078712
14.31578947368421,98.0,0.5414438627285064,0.00013424982091430612,0.0001679252609547432,0.03710910243836642,0.1452230301994778,0.0001751439182439055,37.770342470561516,74.88130283617826,2.6016305930181813,2.0013712141111517,0,2026-06-22,0.009483059962738592,0.0,0.7268874160645213
